Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
6734905,MCV2,GLOBAL,GLOBAL,,,YEAR,2000,,,,,,,,,17,17,,,,2025-07-14T16:23:12Z,2000,2000-01-01,2000-12-31
6737624,MCV2,COUNTRY,HTI,AMR,Americas,YEAR,2012,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
6738974,MCV2,COUNTRY,EST,EUR,Europe,YEAR,2008,,,,,,,,,97,97,,,,2025-07-14T16:23:12Z,2008,2008-01-01,2008-12-31
6747488,MCV2,COUNTRY,SLB,WPR,Western Pacific,YEAR,2018,,,,,,,,,54,54,,,,2025-07-14T16:23:12Z,2018,2018-01-01,2018-12-31
6752457,MCV2,COUNTRY,PNG,WPR,Western Pacific,YEAR,2006,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2006,2006-01-01,2006-12-31
6753943,MCV2,COUNTRY,LSO,AFR,Africa,YEAR,2014,,,,,,,,,78,78,,,,2025-07-14T16:23:12Z,2014,2014-01-01,2014-12-31
6757414,MCV2,COUNTRY,MUS,AFR,Africa,YEAR,2006,,,,,,,,,85,85,,,,2025-07-14T16:23:12Z,2006,2006-01-01,2006-12-31
6759912,MCV2,COUNTRY,CAF,AFR,Africa,YEAR,2017,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2017,2017-01-01,2017-12-31
6760060,MCV2,COUNTRY,AZE,EUR,Europe,YEAR,2009,,,,,,,,,83,83,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
6764627,MCV2,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2023,,,,,,,,,38,38,,,,2025-07-14T16:23:12Z,2023,2023-01-01,2023-12-31
6765270,MCV2,COUNTRY,BLR,EUR,Europe,YEAR,2003,,,,,,,,,98,98,,,,2025-07-14T16:23:12Z,2003,2003-01-01,2003-12-31
6765834,MCV2,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2011,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
6784823,MCV2,COUNTRY,DNK,EUR,Europe,YEAR,2002,,,,,,,,,92,92,,,,2025-07-14T16:23:12Z,2002,2002-01-01,2002-12-31
6791033,MCV2,COUNTRY,QAT,EMR,Eastern Mediterranean,YEAR,2010,,,,,,,,,98,98,,,,2025-07-14T16:23:12Z,2010,2010-01-01,2010-12-31
6802367,MCV2,COUNTRY,JOR,EMR,Eastern Mediterranean,YEAR,2020,,,,,,,,,90,90,,,,2025-07-14T16:23:12Z,2020,2020-01-01,2020-12-31
6802629,MCV2,COUNTRY,COG,AFR,Africa,YEAR,2010,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2010,2010-01-01,2010-12-31
6807528,MCV2,COUNTRY,TTO,AMR,Americas,YEAR,2011,,,,,,,,,83,83,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
6810284,MCV2,COUNTRY,RUS,EUR,Europe,YEAR,2023,,,,,,,,,95,95,,,,2025-07-14T16:23:12Z,2023,2023-01-01,2023-12-31
6820510,MCV2,COUNTRY,GNB,AFR,Africa,YEAR,2017,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2017,2017-01-01,2017-12-31
6821102,MCV2,REGION,EMR,,,YEAR,2004,,,,,,,,,36,36,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
6823524,MCV2,COUNTRY,TON,WPR,Western Pacific,YEAR,2012,,,,,,,,,95,95,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
6823560,MCV2,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2006,,,,,,,,,98,98,,,,2025-07-14T16:23:12Z,2006,2006-01-01,2006-12-31
6826750,MCV2,COUNTRY,CHN,WPR,Western Pacific,YEAR,2016,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2016,2016-01-01,2016-12-31
6829579,MCV2,COUNTRY,BRA,AMR,Americas,YEAR,2005,,,,,,,,,61,61,,,,2025-07-14T16:23:12Z,2005,2005-01-01,2005-12-31
6834594,MCV2,COUNTRY,PER,AMR,Americas,YEAR,2009,,,,,,,,,42,42,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
6835357,MCV2,COUNTRY,SVN,EUR,Europe,YEAR,2015,,,,,,,,,96,96,,,,2025-07-14T16:23:12Z,2015,2015-01-01,2015-12-31
6839978,MCV2,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2002,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2002,2002-01-01,2002-12-31
6854621,MCV2,COUNTRY,QAT,EMR,Eastern Mediterranean,YEAR,2018,,,,,,,,,95,95,,,,2025-07-14T16:23:12Z,2018,2018-01-01,2018-12-31
6855355,MCV2,COUNTRY,URY,AMR,Americas,YEAR,2001,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2001,2001-01-01,2001-12-31
6860343,MCV2,COUNTRY,CMR,AFR,Africa,YEAR,2001,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2001,2001-01-01,2001-12-31
6872778,MCV2,COUNTRY,LTU,EUR,Europe,YEAR,2014,,,,,,,,,92,92,,,,2025-07-14T16:23:12Z,2014,2014-01-01,2014-12-31
6877509,MCV2,COUNTRY,CZE,EUR,Europe,YEAR,2017,,,,,,,,,90,90,,,,2025-07-14T16:23:12Z,2017,2017-01-01,2017-12-31
6878215,MCV2,COUNTRY,SWE,EUR,Europe,YEAR,2003,,,,,,,,,95,95,,,,2025-07-14T16:23:12Z,2003,2003-01-01,2003-12-31
6884857,MCV2,COUNTRY,MNG,WPR,Western Pacific,YEAR,2013,,,,,,,,,97,97,,,,2025-07-14T16:23:12Z,2013,2013-01-01,2013-12-31
6886036,MCV2,COUNTRY,IND,SEAR,South-East Asia,YEAR,2007,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2007,2007-01-01,2007-12-31
6892034,MCV2,COUNTRY,TCD,AFR,Africa,YEAR,2008,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2008,2008-01-01,2008-12-31
6892071,MCV2,COUNTRY,KWT,EMR,Eastern Mediterranean,YEAR,2013,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2013,2013-01-01,2013-12-31
6892529,MCV2,COUNTRY,PHL,WPR,Western Pacific,YEAR,2020,,,,,,,,,68,68,,,,2025-07-14T16:23:12Z,2020,2020-01-01,2020-12-31
6893032,MCV2,REGION,AMR,,,YEAR,2008,,,,,,,,,62,62,,,,2025-07-14T16:23:12Z,2008,2008-01-01,2008-12-31
6893324,MCV2,COUNTRY,ZAF,AFR,Africa,YEAR,2001,,,,,,,,,54,54,,,,2025-07-14T16:23:12Z,2001,2001-01-01,2001-12-31
6896739,MCV2,COUNTRY,EGY,EMR,Eastern Mediterranean,YEAR,2001,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2001,2001-01-01,2001-12-31
6897555,MCV2,COUNTRY,TON,WPR,Western Pacific,YEAR,2019,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2019,2019-01-01,2019-12-31
6898264,MCV2,WORLDBANKINCOMEGROUP,WB_HI,,,YEAR,2017,,,,,,,,,92,92,,,,2025-07-14T16:23:12Z,2017,2017-01-01,2017-12-31
6898450,MCV2,COUNTRY,ISL,EUR,Europe,YEAR,2022,,,,,,,,,80,80,,,,2025-07-14T16:23:12Z,2022,2022-01-01,2022-12-31
6899958,MCV2,REGION,WPR,,,YEAR,2009,,,,,,,,,86,86,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
6912130,MCV2,COUNTRY,PRT,EUR,Europe,YEAR,2024,,,,,,,,,96,96,,,,2025-07-14T16:23:12Z,2024,2024-01-01,2024-12-31
6912378,MCV2,COUNTRY,BEN,AFR,Africa,YEAR,2014,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2014,2014-01-01,2014-12-31
6915456,MCV2,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2004,,,,,,,,,2,2,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
6916554,MCV2,COUNTRY,LSO,AFR,Africa,YEAR,2018,,,,,,,,,69,69,,,,2025-07-14T16:23:12Z,2018,2018-01-01,2018-12-31
6921653,MCV2,COUNTRY,GUY,AMR,Americas,YEAR,2001,,,,,,,,,88,88,,,,2025-07-14T16:23:12Z,2001,2001-01-01,2001-12-31
6922503,MCV2,COUNTRY,GRD,AMR,Americas,YEAR,2007,,,,,,,,,86,86,,,,2025-07-14T16:23:12Z,2007,2007-01-01,2007-12-31
6924252,MCV2,COUNTRY,BGR,EUR,Europe,YEAR,2001,,,,,,,,,85,85,,,,2025-07-14T16:23:12Z,2001,2001-01-01,2001-12-31
6929207,MCV2,COUNTRY,PRK,SEAR,South-East Asia,YEAR,2022,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2022,2022-01-01,2022-12-31
6929523,MCV2,COUNTRY,IRQ,EMR,Eastern Mediterranean,YEAR,2006,,,,,,,,,52,52,,,,2025-07-14T16:23:12Z,2006,2006-01-01,2006-12-31
6931234,MCV2,COUNTRY,KGZ,EUR,Europe,YEAR,2007,,,,,,,,,95,95,,,,2025-07-14T16:23:12Z,2007,2007-01-01,2007-12-31
6934419,MCV2,COUNTRY,NAM,AFR,Africa,YEAR,2023,,,,,,,,,62,62,,,,2025-07-14T16:23:12Z,2023,2023-01-01,2023-12-31
6935881,MCV2,COUNTRY,SWE,EUR,Europe,YEAR,2010,,,,,,,,,94,94,,,,2025-07-14T16:23:12Z,2010,2010-01-01,2010-12-31
6936287,MCV2,COUNTRY,MNE,EUR,Europe,YEAR,2010,,,,,,,,,97,97,,,,2025-07-14T16:23:12Z,2010,2010-01-01,2010-12-31
6936447,MCV2,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2013,,,,,,,,,89,89,,,,2025-07-14T16:23:12Z,2013,2013-01-01,2013-12-31
6937547,MCV2,COUNTRY,ARM,EUR,Europe,YEAR,2007,,,,,,,,,93,93,,,,2025-07-14T16:23:12Z,2007,2007-01-01,2007-12-31
6937742,MCV2,COUNTRY,BOL,AMR,Americas,YEAR,2009,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
6950418,MCV2,COUNTRY,BRA,AMR,Americas,YEAR,2023,,,,,,,,,64,64,,,,2025-07-14T16:23:12Z,2023,2023-01-01,2023-12-31
6953914,MCV2,COUNTRY,QAT,EMR,Eastern Mediterranean,YEAR,2011,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
6954308,MCV2,REGION,EUR,,,YEAR,2005,,,,,,,,,77,77,,,,2025-07-14T16:23:12Z,2005,2005-01-01,2005-12-31
6959654,MCV2,COUNTRY,KNA,AMR,Americas,YEAR,2023,,,,,,,,,94,94,,,,2025-07-14T16:23:12Z,2023,2023-01-01,2023-12-31
6960250,MCV2,COUNTRY,VNM,WPR,Western Pacific,YEAR,2008,,,,,,,,,97,97,,,,2025-07-14T16:23:12Z,2008,2008-01-01,2008-12-31
6960689,MCV2,COUNTRY,ARG,AMR,Americas,YEAR,2024,,,,,,,,,46,46,,,,2025-07-14T16:23:12Z,2024,2024-01-01,2024-12-31
6960864,MCV2,COUNTRY,ALB,EUR,Europe,YEAR,2000,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2000,2000-01-01,2000-12-31
6961030,MCV2,COUNTRY,UGA,AFR,Africa,YEAR,2009,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
6961651,MCV2,COUNTRY,GEO,EUR,Europe,YEAR,2024,,,,,,,,,81,81,,,,2025-07-14T16:23:12Z,2024,2024-01-01,2024-12-31
6961979,MCV2,COUNTRY,RWA,AFR,Africa,YEAR,2015,,,,,,,,,87,87,,,,2025-07-14T16:23:12Z,2015,2015-01-01,2015-12-31
6962676,MCV2,COUNTRY,GNB,AFR,Africa,YEAR,2006,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2006,2006-01-01,2006-12-31
6962744,MCV2,COUNTRY,MDV,SEAR,South-East Asia,YEAR,2020,,,,,,,,,97,97,,,,2025-07-14T16:23:12Z,2020,2020-01-01,2020-12-31
6963176,MCV2,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2004,,,,,,,,,95,95,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
6966207,MCV2,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2020,,,,,,,,,74,74,,,,2025-07-14T16:23:12Z,2020,2020-01-01,2020-12-31
6967539,MCV2,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2011,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
6972444,MCV2,COUNTRY,THA,SEAR,South-East Asia,YEAR,2004,,,,,,,,,95,95,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
6974353,MCV2,COUNTRY,AZE,EUR,Europe,YEAR,2007,,,,,,,,,75,75,,,,2025-07-14T16:23:12Z,2007,2007-01-01,2007-12-31
6978825,MCV2,COUNTRY,GUY,AMR,Americas,YEAR,2024,,,,,,,,,97,97,,,,2025-07-14T16:23:12Z,2024,2024-01-01,2024-12-31
6981312,MCV2,COUNTRY,PSE,EMR,Eastern Mediterranean,YEAR,2018,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2018,2018-01-01,2018-12-31
6982140,MCV2,COUNTRY,BEN,AFR,Africa,YEAR,2003,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2003,2003-01-01,2003-12-31
6985352,MCV2,COUNTRY,BOL,AMR,Americas,YEAR,2011,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
6986142,MCV2,COUNTRY,MHL,WPR,Western Pacific,YEAR,2003,,,,,,,,,90,90,,,,2025-07-14T16:23:12Z,2003,2003-01-01,2003-12-31
6992241,MCV2,COUNTRY,CHE,EUR,Europe,YEAR,2016,,,,,,,,,87,87,,,,2025-07-14T16:23:12Z,2016,2016-01-01,2016-12-31
6998191,MCV2,COUNTRY,LCA,AMR,Americas,YEAR,2012,,,,,,,,,80,80,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
6998220,MCV2,COUNTRY,ATG,AMR,Americas,YEAR,2022,,,,,,,,,91,91,,,,2025-07-14T16:23:12Z,2022,2022-01-01,2022-12-31
7000957,MCV2,COUNTRY,ETH,AFR,Africa,YEAR,2009,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
7003824,MCV2,REGION,EUR,,,YEAR,2014,,,,,,,,,89,89,,,,2025-07-14T16:23:12Z,2014,2014-01-01,2014-12-31
7004801,MCV2,COUNTRY,LBY,EMR,Eastern Mediterranean,YEAR,2023,,,,,,,,,72,72,,,,2025-07-14T16:23:12Z,2023,2023-01-01,2023-12-31
7005988,MCV2,COUNTRY,JPN,WPR,Western Pacific,YEAR,2006,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2006,2006-01-01,2006-12-31
7006042,MCV2,COUNTRY,KOR,WPR,Western Pacific,YEAR,2009,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
7006265,MCV2,COUNTRY,HUN,EUR,Europe,YEAR,2004,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
7017294,MCV2,COUNTRY,MUS,AFR,Africa,YEAR,2020,,,,,,,,,98,98,,,,2025-07-14T16:23:12Z,2020,2020-01-01,2020-12-31
7018800,MCV2,COUNTRY,MKD,EUR,Europe,YEAR,2003,,,,,,,,,97,97,,,,2025-07-14T16:23:12Z,2003,2003-01-01,2003-12-31
7018839,MCV2,COUNTRY,PNG,WPR,Western Pacific,YEAR,2003,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2003,2003-01-01,2003-12-31
7019264,MCV2,COUNTRY,CHN,WPR,Western Pacific,YEAR,2002,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2002,2002-01-01,2002-12-31
7023167,MCV2,COUNTRY,COK,WPR,Western Pacific,YEAR,2009,,,,,,,,,61,61,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
7024601,MCV2,COUNTRY,CHE,EUR,Europe,YEAR,2008,,,,,,,,,83,83,,,,2025-07-14T16:23:12Z,2008,2008-01-01,2008-12-31
7030227,MCV2,COUNTRY,ZWE,AFR,Africa,YEAR,2016,,,,,,,,,63,63,,,,2025-07-14T16:23:12Z,2016,2016-01-01,2016-12-31
7030267,MCV2,REGION,AMR,,,YEAR,2012,,,,,,,,,73,73,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
7030645,MCV2,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2005,,,,,,,,,94,94,,,,2025-07-14T16:23:12Z,2005,2005-01-01,2005-12-31
7036513,MCV2,COUNTRY,KOR,WPR,Western Pacific,YEAR,2021,,,,,,,,,95,95,,,,2025-07-14T16:23:12Z,2021,2021-01-01,2021-12-31
7038164,MCV2,COUNTRY,ARG,AMR,Americas,YEAR,2016,,,,,,,,,88,88,,,,2025-07-14T16:23:12Z,2016,2016-01-01,2016-12-31
7039127,MCV2,COUNTRY,BWA,AFR,Africa,YEAR,2001,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2001,2001-01-01,2001-12-31
7042764,MCV2,COUNTRY,TUN,EMR,Eastern Mediterranean,YEAR,2003,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2003,2003-01-01,2003-12-31
7050452,MCV2,COUNTRY,SYC,AFR,Africa,YEAR,2011,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
7050821,MCV2,COUNTRY,MKD,EUR,Europe,YEAR,2002,,,,,,,,,95,95,,,,2025-07-14T16:23:12Z,2002,2002-01-01,2002-12-31
7050946,MCV2,COUNTRY,IRQ,EMR,Eastern Mediterranean,YEAR,2019,,,,,,,,,86,86,,,,2025-07-14T16:23:12Z,2019,2019-01-01,2019-12-31
7051690,MCV2,COUNTRY,LSO,AFR,Africa,YEAR,2001,,,,,,,,,46,46,,,,2025-07-14T16:23:12Z,2001,2001-01-01,2001-12-31
7056486,MCV2,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2005,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2005,2005-01-01,2005-12-31
7056613,MCV2,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2000,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2000,2000-01-01,2000-12-31
7062345,MCV2,COUNTRY,BFA,AFR,Africa,YEAR,2013,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2013,2013-01-01,2013-12-31
7062855,MCV2,COUNTRY,MNE,EUR,Europe,YEAR,2015,,,,,,,,,94,94,,,,2025-07-14T16:23:12Z,2015,2015-01-01,2015-12-31
7067177,MCV2,COUNTRY,HND,AMR,Americas,YEAR,2011,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
7068218,MCV2,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2017,,,,,,,,,98,98,,,,2025-07-14T16:23:12Z,2017,2017-01-01,2017-12-31
7081258,MCV2,COUNTRY,ZAF,AFR,Africa,YEAR,2005,,,,,,,,,48,48,,,,2025-07-14T16:23:12Z,2005,2005-01-01,2005-12-31
7086157,MCV2,COUNTRY,UKR,EUR,Europe,YEAR,2000,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2000,2000-01-01,2000-12-31
7089576,MCV2,COUNTRY,ZMB,AFR,Africa,YEAR,2020,,,,,,,,,69,69,,,,2025-07-14T16:23:12Z,2020,2020-01-01,2020-12-31
7093235,MCV2,COUNTRY,GTM,AMR,Americas,YEAR,2012,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
7095473,MCV2,COUNTRY,BRB,AMR,Americas,YEAR,2003,,,,,,,,,71,71,,,,2025-07-14T16:23:12Z,2003,2003-01-01,2003-12-31
7100453,MCV2,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2016,,,,,,,,,25,25,,,,2025-07-14T16:23:12Z,2016,2016-01-01,2016-12-31
7102056,MCV2,COUNTRY,DZA,AFR,Africa,YEAR,2009,,,,,,,,,98,98,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
7102092,MCV2,COUNTRY,ALB,EUR,Europe,YEAR,2020,,,,,,,,,94,94,,,,2025-07-14T16:23:12Z,2020,2020-01-01,2020-12-31
7102724,MCV2,COUNTRY,HND,AMR,Americas,YEAR,2008,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2008,2008-01-01,2008-12-31
7107162,MCV2,COUNTRY,VCT,AMR,Americas,YEAR,2013,,,,,,,,,96,96,,,,2025-07-14T16:23:12Z,2013,2013-01-01,2013-12-31
7108235,MCV2,COUNTRY,BRA,AMR,Americas,YEAR,2019,,,,,,,,,54,54,,,,2025-07-14T16:23:12Z,2019,2019-01-01,2019-12-31
7112156,MCV2,COUNTRY,PRY,AMR,Americas,YEAR,2018,,,,,,,,,83,83,,,,2025-07-14T16:23:12Z,2018,2018-01-01,2018-12-31
7113398,MCV2,COUNTRY,ATG,AMR,Americas,YEAR,2005,,,,,,,,,46,46,,,,2025-07-14T16:23:12Z,2005,2005-01-01,2005-12-31
7118934,MCV2,COUNTRY,TZA,AFR,Africa,YEAR,2018,,,,,,,,,68,68,,,,2025-07-14T16:23:12Z,2018,2018-01-01,2018-12-31
7119682,MCV2,COUNTRY,UZB,EUR,Europe,YEAR,2023,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2023,2023-01-01,2023-12-31
7119918,MCV2,COUNTRY,POL,EUR,Europe,YEAR,2013,,,,,,,,,93,93,,,,2025-07-14T16:23:12Z,2013,2013-01-01,2013-12-31
7120918,MCV2,COUNTRY,LUX,EUR,Europe,YEAR,2010,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2010,2010-01-01,2010-12-31
7121689,MCV2,COUNTRY,FRA,EUR,Europe,YEAR,2000,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2000,2000-01-01,2000-12-31
7125381,MCV2,REGION,EUR,,,YEAR,2015,,,,,,,,,89,89,,,,2025-07-14T16:23:12Z,2015,2015-01-01,2015-12-31
7125731,MCV2,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2021,,,,,,,,,41,41,,,,2025-07-14T16:23:12Z,2021,2021-01-01,2021-12-31
7126480,MCV2,COUNTRY,GIN,AFR,Africa,YEAR,2005,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2005,2005-01-01,2005-12-31
7131015,MCV2,COUNTRY,LUX,EUR,Europe,YEAR,2024,,,,,,,,,94,94,,,,2025-07-14T16:23:12Z,2024,2024-01-01,2024-12-31
7131639,MCV2,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2004,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
7134293,MCV2,COUNTRY,HRV,EUR,Europe,YEAR,2002,,,,,,,,,98,98,,,,2025-07-14T16:23:12Z,2002,2002-01-01,2002-12-31
7136882,MCV2,COUNTRY,HTI,AMR,Americas,YEAR,2010,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2010,2010-01-01,2010-12-31
7136893,MCV2,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2010,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2010,2010-01-01,2010-12-31
7143767,MCV2,COUNTRY,ARG,AMR,Americas,YEAR,2021,,,,,,,,,79,79,,,,2025-07-14T16:23:12Z,2021,2021-01-01,2021-12-31
7144095,MCV2,COUNTRY,PRY,AMR,Americas,YEAR,2000,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2000,2000-01-01,2000-12-31
7149829,MCV2,COUNTRY,LAO,WPR,Western Pacific,YEAR,2020,,,,,,,,,52,52,,,,2025-07-14T16:23:12Z,2020,2020-01-01,2020-12-31
7149859,MCV2,COUNTRY,VEN,AMR,Americas,YEAR,2014,,,,,,,,,50,50,,,,2025-07-14T16:23:12Z,2014,2014-01-01,2014-12-31
7150042,MCV2,COUNTRY,TUV,WPR,Western Pacific,YEAR,2020,,,,,,,,,85,85,,,,2025-07-14T16:23:12Z,2020,2020-01-01,2020-12-31
7150447,MCV2,COUNTRY,MDV,SEAR,South-East Asia,YEAR,2018,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2018,2018-01-01,2018-12-31
7156303,MCV2,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2022,,,,,,,,,98,98,,,,2025-07-14T16:23:12Z,2022,2022-01-01,2022-12-31
7157853,MCV2,COUNTRY,NOR,EUR,Europe,YEAR,2000,,,,,,,,,90,90,,,,2025-07-14T16:23:12Z,2000,2000-01-01,2000-12-31
7158611,MCV2,COUNTRY,AZE,EUR,Europe,YEAR,2003,,,,,,,,,66,66,,,,2025-07-14T16:23:12Z,2003,2003-01-01,2003-12-31
7164040,MCV2,COUNTRY,NAM,AFR,Africa,YEAR,2012,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
7170131,MCV2,COUNTRY,BOL,AMR,Americas,YEAR,2012,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
7171284,MCV2,COUNTRY,NER,AFR,Africa,YEAR,2015,,,,,,,,,16,16,,,,2025-07-14T16:23:12Z,2015,2015-01-01,2015-12-31
7176263,MCV2,COUNTRY,AUT,EUR,Europe,YEAR,2012,,,,,,,,,78,78,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
7183296,MCV2,COUNTRY,MOZ,AFR,Africa,YEAR,2011,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
7183796,MCV2,COUNTRY,ERI,AFR,Africa,YEAR,2022,,,,,,,,,85,85,,,,2025-07-14T16:23:12Z,2022,2022-01-01,2022-12-31
7187477,MCV2,COUNTRY,KGZ,EUR,Europe,YEAR,2002,,,,,,,,,98,98,,,,2025-07-14T16:23:12Z,2002,2002-01-01,2002-12-31
7187928,MCV2,COUNTRY,TUR,EUR,Europe,YEAR,2003,,,,,,,,,97,97,,,,2025-07-14T16:23:12Z,2003,2003-01-01,2003-12-31
7189106,MCV2,COUNTRY,SMR,EUR,Europe,YEAR,2003,,,,,,,,,94,94,,,,2025-07-14T16:23:12Z,2003,2003-01-01,2003-12-31
7194473,MCV2,COUNTRY,PNG,WPR,Western Pacific,YEAR,2001,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2001,2001-01-01,2001-12-31
7196528,MCV2,COUNTRY,COG,AFR,Africa,YEAR,2011,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
7197645,MCV2,COUNTRY,VCT,AMR,Americas,YEAR,2011,,,,,,,,,91,91,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
7200148,MCV2,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2012,,,,,,,,,96,96,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
